row ID,row m/z,row retention time,Dta-ap Peak area,Dbh-w Peak area,Dax-tl Peak area,Dgr-ap Peak area,Dfe-w Peak area,Dgem-w Peak area,Dgi-w Peak area,Dac-tl Peak area,Dyu-w Peak area,Dau-tl Peak area,Dre-tl Peak area,Dpa-tl Peak area,Dpe-w Peak area,Dat-ls Peak area,Dki-w Peak area,Dho-w Peak area,Dde-w Peak area,Dod-fr Peak area,Dod-b Peak area,Dod-l Peak area,Dod-r Peak area,Dod-s Peak area,Dje-fr Peak area,Dje-ft Peak area,Dge-fr Peak area,Dps-fr Peak area,Dps-ft Peak area,Dpo-fr Peak area,Dpo-l Peak area,Dpo-s Peak area,Wdo-w Peak area,Wla-w Peak area,Wsc-w Peak area,Wpi-w Peak area,Wli-w Peak area,Wpa-w Peak area,Win-l Peak area,Win-s Peak area,Wca-w Peak area,Wal-w Peak area,Wli-ap Peak area,Wli-r Peak area,Wst-w Peak area,Wnu-w Peak area,Wlu-w Peak area,Wmi-tl Peak area,Wde-w Peak area,Wtr Peak area,Ega-w Peak area,Eal-w Peak area,Ech-ft Peak area,Ech-b Peak area,Ech-l Peak area,Ech-s Peak area,Ech-fr Peak area,Sch-r Peak area,D Score,MD Score,type,elemental composition,identification,same composition,adduct ion,same peak
1967,499.1964874,2.7,2102382.475,0.0,0.0,23500000.0,0.0,0.0,13800000.0,0.0,7836797.827,0.0,15700000.0,0.0,0.0,0.0,0.0,0.0,9147366.243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3829195.841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0,D,C27H30O9,possibly known,12-OH-daphnetoxin,[M+H]+,none
1970,623.2124547,4.3,4640179.88,0.0,0.0,7253406.846,0.0,0.0,13600000.0,0.0,4203780.048,0.0,0.0,2773325.953,0.0,0.0,0.0,0.0,4036628.804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1488767.023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,0,D,C33H34O12,possibly undescribed,none,[M+H]+,none
1972,939.4902598,14.7,10000000.0,6413624.327,1188214.753,0.0,0.0,0.0,568027.401,0.0,0.0,0.0,17600000.0,5061484.183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,0,D,C55H70O13,possibly undescribed,none,[M+H]+,"1972, 2049"
1975,611.2263387,7.7,3916210.384,0.0,0.0,19700000.0,0.0,0.0,0.0,0.0,0.0,0.0,18600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0,D,C36H34O9,possibly undescribed,none,[M+H-H2O]+,"1975, 5038, 6"
1996,633.2694659,9.1,2704227.433,1364131.547,0.0,0.0,0.0,0.0,1617010.454,0.0,972322.4088,0.0,5249566.833,5185944.067,0.0,0.0,0.0,0.0,249675.1789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,0,D,C36H40O10,possibly undescribed,none,[M+H]+,none
2002,511.2688789,4.4,2404351.662,985703.6866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3957984.129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1514641.81,0.0,0.0,0.0,0.0,3289232.225,0.0,270635.5055,796906.6967,0.0,5131918.388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0,D,C30H38O7,possibly undescribed,none,[M+H-H2O]+,"1183, 2002, 2178"
2005,578.3320872,4.3,2381327.459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7714910.535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1558633.716,0.0,0.0,0.0,0.0,4046192.505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3994217.434,0.0,0.0,0.0,0.0,2373304.792,0.0,0.0,0.0,0.0,0.0,0.0,10,0,D,C31H47O9N1,possibly known,"vesiculosin, isovesiculosin",[M+CH3NH2+H]+,"2005, 2032"
2007,739.4414063,14.5,2325400.669,0.0,1602243.093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0,D,C43H62O10,possibly undescribed,none,[M+H]+,none
2019,905.4854492,14.9,4179163.644,5105469.756,0.0,0.0,0.0,0.0,2761325.194,0.0,0.0,0.0,5844797.268,4671732.914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0,D,C30H80O29,possibly undescribed,none,[M+H]+,none
2020,543.2954508,10.6,2058351.043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4958555.645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1885096.341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0,D,C31H42O8,possibly undescribed,none,[M+H]+,none
2023,721.3213473,9.8,2534406.866,862512.2866,0.0,0.0,0.0,0.0,439492.5813,0.0,0.0,0.0,2292061.677,6712290.978,0.0,0.0,561435.1757,0.0,3162885.787,5824107.518,11500000.0,396146.3925,383270.9469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0,D,C40H48O12,possibly known,(DA27)std_acutilobin D,[M+H]+,none
2026,661.2641576,7.0,2523942.079,4898806.324,0.0,1793589.461,0.0,0.0,8353465.526,0.0,4016166.799,0.0,4626373.206,6045982.513,0.0,209360.3547,0.0,0.0,3108446.38,0.0,138654.8355,0.0,555600.512,1122735.403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0,D,C37H40O11,possibly undescribed,none,[M+H]+,none
2032,547.2903839,4.3,2137645.689,0.0,0.0,0.0,0.0,0.0,3226900.404,0.0,0.0,0.0,853930.9121,0.0,183125.148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27200000.0,0.0,0.0,0.0,242533.8939,28100000.0,0.0,0.0,0.0,0.0,36200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2364754.781,0.0,0.0,0.0,0.0,4610866.292,0.0,0.0,0.0,0.0,0.0,0.0,18,0,D,C30H42O9,possibly known,"vesiculosin, isovesiculosin",[M+H]+,"2005, 2032, 4559"
2039,693.3628802,10.5,1358275.038,0.0,0.0,0.0,0.0,0.0,151600.8425,0.0,0.0,0.0,0.0,438502.3099,0.0,0.0,0.0,0.0,943351.9713,0.0,0.0,0.0,675688.2163,217244.4291,0.0,0.0,215699.6653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,D,C40H52O10,possibly undescribed,none,[M+H]+,none
2045,485.2168121,4.0,1310513.064,0.0,0.0,3037038.362,0.0,0.0,0.0,0.0,217962.441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1529691.533,0.0,0.0,1371628.108,0.0,0.0,0.0,0.0,913969.0681,0.0,0.0,0.0,0.0,0.0,0.0,885480.8301,1039062.277,0.0,422459.1684,0.0,0.0,0.0,0.0,0.0,0.0,179132.4599,0.0,0.0,0.0,0.0,6044838.268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0,D,C27H32O8,possibly known,daphne factor F4,[M+H]+,none
2049,970.5313212,14.7,2516157.448,1488588.31,0.0,0.0,0.0,0.0,0.0,0.0,807257.9135,0.0,8830789.381,2523050.403,0.0,0.0,0.0,0.0,594502.5209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,0,D,C56H75O13N1,possibly undescribed,none,[M+CH3NH2+H]+,"1972, 2049"
2051,513.2845328,4.1,1242481.357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6786386.159,1559864.383,0.0,0.0,0.0,0.0,1176405.499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1177281.77,0.0,0.0,0.0,0.0,767859.2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1535383.434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,D,C30H40O7,possibly undescribed,none,[M+H]+,none
2063,775.4056244,12.5,2089003.826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2389555.505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0,D,C45H58O11,possibly undescribed,none,[M+H]+,none
2067,663.2799835,10.1,1223900.748,0.0,0.0,1021647.007,0.0,0.0,1096356.612,0.0,443019.6119,0.0,12000000.0,491933.4607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0,D,C37H42O11,possibly known,"acutilobin B, acutilobin A, daphnexyane A",[M+H]+,none
2070,633.269989,6.5,958236.9609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,568940.1301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,D,C36H40O10,possibly undescribed,none,[M+H]+,none
2081,819.4678345,14.5,1587296.754,11900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2530044.935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0,D,C48H66O11,possibly undescribed,none,[M+H]+,none
2082,885.4795227,14.9,1389771.624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6070899.392,3115538.058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,D,C52H68O12,possibly undescribed,none,[M+H]+,none
2083,679.2742666,8.2,1342343.361,978077.997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5149367.347,2539147.603,0.0,0.0,0.0,0.0,5693067.78,0.0,68700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,0,D,C37H42O12,possibly undescribed,none,[M+H]+,none
2085,529.2796249,9.0,849538.4278,1255695.644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2467353.041,0.0,2445861.376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1957195.028,0.0,0.0,0.0,3773403.849,14400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345308.1384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,D,C30H40O8,possibly undescribed,(DA03)std_excoecariatoxin isomer,[M+H]+,none
2103,721.3221269,6.4,687260.4011,305919.9205,0.0,0.0,0.0,0.0,317092.7083,0.0,0.0,0.0,508320.7182,3520560.381,0.0,228985.8536,1579468.936,0.0,17300000.0,2099222.167,0.0,0.0,1545855.122,1622107.198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0,D,C40H48O12,possibly undescribed,(DA27)std_acutilobin D isomer,[M+H]+,none
2111,639.3520218,13.3,781242.8176,790136.5448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2470606.407,1706108.637,0.0,0.0,267000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,415223.914,7114098.036,0.0,180000000.0,7005395.635,31300000.0,319000000.0,9785268.054,4259313.511,1332733.026,495083.7838,78300000.0,33000000.0,20200000.0,4466744.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345000000.0,13,16,MD,C37H50O9,possibly known,(DA39)std_pimela factor P2,[M+H]+,none
2116,505.2441711,3.5,357673.7084,0.0,0.0,0.0,0.0,0.0,387133.232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157747.3752,0.0,0.0,0.0,10500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0,D,C27H36O9,possibly known,"genkwanine O, neogenkwanine A, neogenkwanine B, neogenkwanine H, genkwanine A, neogenkwanine I",[M+H]+,none
2117,607.253479,7.9,701526.8963,0.0,0.0,1279482.908,0.0,0.0,0.0,0.0,0.0,0.0,8139244.238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1798838.952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0,D,C34H38O10,possibly undescribed,none,[M+H]+,none
2118,543.2590088,5.8,698729.8292,0.0,0.0,0.0,0.0,0.0,365706.6818,0.0,0.0,0.0,200386.5015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,861466.8441,0.0,0.0,0.0,0.0,314122.3354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,D,C30H38O9,possibly undescribed,none,[M+H]+,none
2127,663.2807655,4.7,308180.9481,223088.9381,0.0,1433838.798,0.0,0.0,2213268.261,0.0,359849.2012,0.0,378387.8798,276416.4165,0.0,0.0,0.0,0.0,699821.8358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0,D,C37H42O11,possibly known,"acutilobin B, acutilobin A, daphnexyane A",[M+H-H2O]+,"1316, 2127"
2130,517.3158162,11.4,1411545.112,0.0,0.0,774990.5303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200254.0958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57600000.0,4340284.167,0.0,0.0,0.0,0.0,9197879.503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0,D,C30H44O7,possibly undescribed,none,[M+H]+,"2130, 6295"
2132,661.263972,9.3,910947.9828,238715.6669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1445261.066,822378.5393,0.0,0.0,0.0,0.0,4466910.126,0.0,479153.4319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0,D,C37H40O11,possibly undescribed,none,[M+H]+,none
2139,645.2697678,6.3,992315.9293,2030386.511,0.0,843146.6561,0.0,0.0,1448436.371,0.0,354732.8629,0.0,1175459.927,2627029.749,0.0,0.0,0.0,0.0,635836.5705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0,D,C37H40O10,possibly undescribed,none,[M+H-H2O]+,"1556, 2139"
2141,561.2703064,2.9,501048.1072,0.0,0.0,0.0,1050766.261,0.0,378457.0023,0.0,0.0,242505.5961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,343326.1562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0,D,C30H40O10,possibly undescribed,none,[M+H]+,none
2157,719.3056068,9.3,700720.3366,0.0,0.0,0.0,0.0,0.0,1165820.487,0.0,0.0,0.0,530276.2778,0.0,0.0,371135.551,0.0,0.0,216732.9603,440446.0754,72900000.0,0.0,0.0,687715.0511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0,D,C40H46O12,possibly known,(DA26)std_acutilobin C,[M+H]+,none
2158,693.3644714,13.9,250763.9934,161132.4217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4352483.699,0.0,0.0,0.0,0.0,189104.7436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0,D,C40H52O10,possibly undescribed,none,[M+H]+,none
2161,513.2846756,9.6,326856.0413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,528357.7306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228417.4417,421889.5659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21400000.0,1346846.395,0.0,0.0,0.0,0.0,2498166.789,0.0,3420757.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0,D,C30H40O7,possibly undescribed,none,[M+H]+,none
2178,529.2800167,4.4,256134.1952,13500000.0,0.0,433007.7297,0.0,459791.9866,6734893.044,0.0,222821.4286,0.0,487536.2557,2430800.083,271075.7267,0.0,0.0,0.0,3874010.157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798007.882,46900000.0,192579.4542,0.0,553243.5283,0.0,67400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16900000.0,0.0,0.0,0.0,0.0,0.0,347697.9684,0.0,0.0,0.0,0.0,0.0,19,11,D,C30H40O8,possibly undescribed,(DA03)std_excoecariatoxin isomer,[M+H]+,"2002, 2178"
2200,635.2849426,4.4,222536.7534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209984.1,0.0,0.0,0.0,0.0,380256.9021,0.0,0.0,0.0,0.0,270242.3438,0.0,0.0,0.0,387797.2645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1652844.246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,D,C36H42O10,possibly undescribed,none,[M+H]+,none
2202,607.254097,8.1,233552.8047,0.0,0.0,501353.7222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216226.2179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1377368.978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,D,C34H38O10,possibly undescribed,none,[M+H]+,none
2221,629.2388153,7.3,206979.4505,0.0,0.0,5952744.133,0.0,0.0,273868.1142,0.0,0.0,0.0,2809527.082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,0,D,C36H36O10,possibly known,gnidicin,[M+H]+,none
2223,663.2800064,8.0,1750971.067,1172715.484,0.0,0.0,0.0,0.0,678234.445,0.0,0.0,0.0,1839030.112,1669403.394,0.0,0.0,0.0,0.0,888381.7742,0.0,0.0,0.0,3879436.925,0.0,0.0,0.0,752142.9115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0,D,C37H42O11,possibly known,"acutilobin B, acutilobin A, daphnexyane A",[M+H]+,none
2229,481.1858768,6.3,1085510.747,1737162.877,280800.9044,8799496.171,0.0,0.0,1489317.791,0.0,0.0,0.0,2067302.043,2466461.352,0.0,0.0,0.0,0.0,3766338.346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,0,D,C27H28O8,possibly undescribed,none,[M+H]+,none
2230,719.3065247,5.7,219658.7184,10400000.0,0.0,0.0,1404357.19,0.0,0.0,0.0,0.0,0.0,367348.0703,2657736.769,0.0,2092990.09,6459280.204,0.0,6433371.703,0.0,0.0,0.0,1463418.896,651283.1332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0,D,C40H46O12,possibly undescribed,(DA26)std_acutilobin C isomer,[M+H-H2O]+,"2230, 2510"
2237,695.3792725,13.9,461992.093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1649551.362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,D,C40H54O10,possibly undescribed,none,[M+H]+,none
2261,669.3269043,7.2,578155.2982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,633314.3604,25800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1351194.728,0.0,0.0,0.0,1577798.403,686089.7585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628304.5152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14,MD,C37H48O11,possibly undescribed,(DA45)std_daphnepedunin D isomer,[M+H]+,none
